air_date,year,decade,pop_count_1,pop_count_2,pop_count_1,pop_count_2,pop1_normalized,pop2_normalized,pop1_round,pop2_round
11/11/1997,1997,1990,1,2,1,2,1.5,2,2,2
12/25/1997,1997,1990,1,3,1,3,1.5,2,2,2
5/26/1998,1998,1990,1,3,1,3,1.5,2,2,2
6/24/1998,1998,1990,1,2,1,2,1.5,2,2,2
3/23/2000,2000,2000,2,3,2,3,1.5,2,2,2
7/18/2000,2000,2000,1,2,1,2,1.5,2,2,2
5/10/2001,2001,2000,2,2,2,2,1.5,2,2,2
12/24/2001,2001,2000,1,2,1,2,1.5,2,2,2
7/10/2002,2002,2000,1,2,1,2,1.5,2,2,2
3/7/2003,2003,2000,1,2,1,2,1.5,2,2,2
3/24/2003,2003,2000,1,2,1,2,1.5,2,2,2
9/12/2003,2003,2000,1,2,1,2,1.5,2,2,2
1/22/2004,2004,2000,2,2,2,2,1.5,2,2,2
2/19/2004,2004,2000,2,2,2,2,1.5,2,2,2
7/22/2004,2004,2000,1,2,1,2,1.5,2,2,2
7/23/2004,2004,2000,2,2,2,2,1.5,2,2,2
1/4/2005,2005,2000,2,2,2,2,1.5,2,2,2
10/2/2006,2006,2000,1,2,1,2,1.5,2,2,2
5/10/2007,2007,2000,1,2,1,2,1.5,2,2,2
12/26/2007,2007,2000,2,2,2,2,1.5,2,2,2
5/1/2008,2008,2000,2,2,2,2,1.5,2,2,2
5/7/2010,2010,2010,2,3,2,3,1.5,2,2,2
9/15/2010,2010,2010,1,2,1,2,1.5,2,2,2
9/28/2010,2010,2010,1,2,1,2,1.5,2,2,2
3/21/2011,2011,2010,1,2,1,2,1.5,2,2,2
4/20/2011,2011,2010,2,2,2,2,1.5,2,2,2
12/13/2011,2011,2010,2,2,2,2,1.5,2,2,2
11/19/2013,2013,2010,2,2,2,2,1.5,2,2,2
3/7/2014,2014,2010,2,2,2,2,1.5,2,2,2
7/15/2014,2014,2010,1,2,1,2,1.5,2,2,2
6/5/2015,2015,2010,2,3,2,3,1.5,2,2,2
12/23/2015,2015,2010,1,2,1,2,1.5,2,2,2
11/7/2017,2017,2010,1,2,1,2,1.5,2,2,2
1/23/2018,2018,2010,2,2,2,2,1.5,2,2,2
4/11/2019,2019,2010,1,3,1,3,1.5,2,2,2
1/5/2021,2021,2020,2,2,2,2,1.5,2,2,2
10/6/2021,2021,2020,1,2,1,2,1.5,2,2,2
10/11/2021,2021,2020,1,2,1,2,1.5,2,2,2
10/14/2021,2021,2020,1,2,1,2,1.5,2,2,2
3/17/2022,2022,2020,1,2,1,2,1.5,2,2,2
5/2/2023,2023,2020,1,2,1,2,1.5,2,2,2
9/11/2023,2023,2020,2,3,2,3,1.5,2,2,2
12/1/2023,2023,2020,1,2,1,2,1.5,2,2,2
12/22/2023,2023,2020,1,2,1,2,1.5,2,2,2
3/6/2024,2024,2020,2,2,2,2,1.5,2,2,2
4/12/2024,2024,2020,2,2,2,2,1.5,2,2,2
5/22/2024,2024,2020,2,3,2,3,1.5,2,2,2
6/18/2024,2024,2020,2,2,2,2,1.5,2,2,2
5/22/2025,2025,2020,1,2,1,2,1.5,2,2,2
6/24/2025,2025,2020,2,2,2,2,1.5,2,2,2
9/18/2018,2018,2010,2,3,2,3,1.5,1.8,2,2
5/6/1986,1986,1980,2,2,2,2,2.4,1.714285714,2,2
9/12/1988,1988,1980,2,2,2,2,2.4,1.714285714,2,2
4/30/1997,1997,1990,2,2,2,2,2.4,1.714285714,2,2
9/16/1997,1997,1990,2,2,2,2,2.4,1.714285714,2,2
1/14/2000,2000,2000,2,2,2,2,2.4,1.714285714,2,2
3/9/2000,2000,2000,2,2,2,2,2.4,1.714285714,2,2
12/4/2000,2000,2000,4,2,4,2,2.4,1.714285714,2,2
7/4/2002,2002,2000,2,2,2,2,2.4,1.714285714,2,2
1/27/2011,2011,2010,2,2,2,2,2.4,1.714285714,2,2
10/17/2013,2013,2010,2,2,2,2,2.4,1.714285714,2,2
11/13/2013,2013,2010,2,2,2,2,2.4,1.714285714,2,2
6/14/2022,2022,2020,2,2,2,2,2.4,1.714285714,2,2
5/17/2023,2023,2020,2,2,2,2,2.4,1.714285714,2,2
3/22/1988,1988,1980,3,2,3,2,2.25,1.714285714,2,2
3/12/2001,2001,2000,3,2,3,2,2.25,1.714285714,2,2
3/21/2001,2001,2000,3,2,3,2,2.25,1.714285714,2,2
1/23/2002,2002,2000,3,2,3,2,2.25,1.714285714,2,2
7/22/2009,2009,2000,3,2,3,2,2.25,1.714285714,2,2
12/31/2009,2009,2000,3,2,3,2,2.25,1.714285714,2,2
12/23/2013,2013,2010,3,2,3,2,2.25,1.714285714,2,2
2/26/2014,2014,2010,3,2,3,2,2.25,1.714285714,2,2
5/2/2014,2014,2010,3,2,3,2,2.25,1.714285714,2,2
6/20/2014,2014,2010,3,2,3,2,2.25,1.714285714,2,2
6/23/2017,2017,2010,3,2,3,2,2.25,1.714285714,2,2
2/27/1986,1986,1980,2,2,2,2,2,1.714285714,2,2
4/21/1986,1986,1980,2,2,2,2,2,1.714285714,2,2
5/8/1986,1986,1980,2,2,2,2,2,1.714285714,2,2
5/29/1986,1986,1980,2,2,2,2,2,1.714285714,2,2
5/4/1987,1987,1980,2,2,2,2,2,1.714285714,2,2
12/31/1987,1987,1980,2,2,2,2,2,1.714285714,2,2
3/15/1988,1988,1980,2,2,2,2,2,1.714285714,2,2
4/29/1988,1988,1980,2,2,2,2,2,1.714285714,2,2
7/11/1989,1989,1980,2,2,2,2,2,1.714285714,2,2
11/12/1993,1993,1990,2,2,2,2,2,1.714285714,2,2
2/2/1998,1998,1990,2,2,2,2,2,1.714285714,2,2
9/11/1998,1998,1990,2,2,2,2,2,1.714285714,2,2
4/20/1999,1999,1990,2,2,2,2,2,1.714285714,2,2
5/6/1999,1999,1990,2,2,2,2,2,1.714285714,2,2
6/30/2000,2000,2000,2,2,2,2,2,1.714285714,2,2
10/20/2000,2000,2000,2,2,2,2,2,1.714285714,2,2
1/16/2002,2002,2000,2,2,2,2,2,1.714285714,2,2
4/11/2002,2002,2000,2,2,2,2,2,1.714285714,2,2
4/24/2002,2002,2000,2,2,2,2,2,1.714285714,2,2
6/17/2002,2002,2000,2,2,2,2,2,1.714285714,2,2
10/28/2002,2002,2000,3,2,3,2,2,1.714285714,2,2
6/11/2003,2003,2000,2,2,2,2,2,1.714285714,2,2
4/14/2004,2004,2000,2,2,2,2,2,1.714285714,2,2
7/6/2005,2005,2000,2,2,2,2,2,1.714285714,2,2
12/16/2005,2005,2000,2,2,2,2,2,1.714285714,2,2
4/24/2006,2006,2000,2,2,2,2,2,1.714285714,2,2
10/6/2006,2006,2000,2,2,2,2,2,1.714285714,2,2
4/24/2008,2008,2000,2,2,2,2,2,1.714285714,2,2
5/28/2008,2008,2000,2,2,2,2,2,1.714285714,2,2
6/1/2009,2009,2000,1,2,1,2,2,1.714285714,2,2
1/10/2011,2011,2010,1,2,1,2,2,1.714285714,2,2
11/1/2011,2011,2010,2,2,2,2,2,1.714285714,2,2
7/3/2012,2012,2010,1,2,1,2,2,1.714285714,2,2
7/13/2012,2012,2010,3,2,3,2,2,1.714285714,2,2
10/2/2012,2012,2010,2,2,2,2,2,1.714285714,2,2
6/5/2013,2013,2010,2,2,2,2,2,1.714285714,2,2
7/4/2013,2013,2010,2,2,2,2,2,1.714285714,2,2
7/31/2013,2013,2010,2,2,2,2,2,1.714285714,2,2
5/13/2014,2014,2010,2,2,2,2,2,1.714285714,2,2
5/16/2014,2014,2010,2,2,2,2,2,1.714285714,2,2
10/28/2014,2014,2010,2,2,2,2,2,1.714285714,2,2
3/2/2015,2015,2010,2,2,2,2,2,1.714285714,2,2
4/14/2015,2015,2010,2,2,2,2,2,1.714285714,2,2
1/25/2017,2017,2010,2,2,2,2,2,1.714285714,2,2
9/18/2017,2017,2010,2,2,2,2,2,1.714285714,2,2
5/2/2018,2018,2010,2,2,2,2,2,1.714285714,2,2
7/23/2018,2018,2010,2,2,2,2,2,1.714285714,2,2
5/8/2019,2019,2010,2,2,2,2,2,1.714285714,2,2
9/29/2021,2021,2020,2,2,2,2,2,1.714285714,2,2
6/3/2022,2022,2020,2,2,2,2,2,1.714285714,2,2
1/8/2024,2024,2020,2,2,2,2,2,1.714285714,2,2
7/23/2024,2024,2020,2,2,2,2,2,1.714285714,2,2
9/18/2024,2024,2020,2,2,2,2,2,1.714285714,2,2
11/29/2024,2024,2020,2,2,2,2,2,1.714285714,2,2
1/15/2025,2025,2020,2,2,2,2,2,1.714285714,2,2
3/17/2025,2025,2020,2,2,2,2,2,1.714285714,2,2
7/9/2007,2007,2000,3,2,3,2,1.8,1.714285714,2,2
12/1/1986,1986,1980,2,2,2,2,1.714285714,1.714285714,2,2
4/6/1989,1989,1980,2,2,2,2,1.714285714,1.714285714,2,2
10/3/1989,1989,1980,2,2,2,2,1.714285714,1.714285714,2,2
12/26/1996,1996,1990,2,2,2,2,1.714285714,1.714285714,2,2
4/4/1997,1997,1990,2,2,2,2,1.714285714,1.714285714,2,2
9/4/1997,1997,1990,2,2,2,2,1.714285714,1.714285714,2,2
1/19/1999,1999,1990,2,2,2,2,1.714285714,1.714285714,2,2
1/28/1999,1999,1990,2,2,2,2,1.714285714,1.714285714,2,2
1/21/2003,2003,2000,2,2,2,2,1.714285714,1.714285714,2,2
2/26/2003,2003,2000,2,2,2,2,1.714285714,1.714285714,2,2
12/9/2003,2003,2000,2,2,2,2,1.714285714,1.714285714,2,2
6/29/2004,2004,2000,2,2,2,2,1.714285714,1.714285714,2,2
1/28/2005,2005,2000,2,2,2,2,1.714285714,1.714285714,2,2
6/10/2005,2005,2000,2,2,2,2,1.714285714,1.714285714,2,2
2/16/2006,2006,2000,2,2,2,2,1.714285714,1.714285714,2,2
5/15/2007,2007,2000,2,2,2,2,1.714285714,1.714285714,2,2
11/3/2009,2009,2000,2,2,2,2,1.714285714,1.714285714,2,2
9/14/2010,2010,2010,2,2,2,2,1.714285714,1.714285714,2,2
5/15/2012,2012,2010,2,2,2,2,1.714285714,1.714285714,2,2
6/19/2012,2012,2010,2,2,2,2,1.714285714,1.714285714,2,2
5/31/2013,2013,2010,2,2,2,2,1.714285714,1.714285714,2,2
1/22/2014,2014,2010,2,2,2,2,1.714285714,1.714285714,2,2
1/8/2015,2015,2010,2,2,2,2,1.714285714,1.714285714,2,2
1/28/2015,2015,2010,2,2,2,2,1.714285714,1.714285714,2,2
3/7/2017,2017,2010,2,2,2,2,1.714285714,1.714285714,2,2
11/10/2017,2017,2010,2,2,2,2,1.714285714,1.714285714,2,2
2/11/2019,2019,2010,2,2,2,2,1.714285714,1.714285714,2,2
7/27/2021,2021,2020,2,2,2,2,1.714285714,1.714285714,2,2
6/16/2022,2022,2020,2,2,2,2,1.714285714,1.714285714,2,2
11/28/2022,2022,2020,2,2,2,2,1.714285714,1.714285714,2,2
3/13/2025,2025,2020,2,2,2,2,1.714285714,1.714285714,2,2
1/18/1985,1985,1980,2,2,2,2,1.5,1.714285714,2,2
3/27/1986,1986,1980,2,2,2,2,1.5,1.714285714,2,2
4/16/1987,1987,1980,1,2,1,2,1.5,1.714285714,2,2
4/24/1987,1987,1980,1,2,1,2,1.5,1.714285714,2,2
2/7/1989,1989,1980,1,2,1,2,1.5,1.714285714,2,2
3/31/1993,1993,1990,1,2,1,2,1.5,1.714285714,2,2
1/14/1997,1997,1990,2,2,2,2,1.5,1.714285714,2,2
7/10/1997,1997,1990,1,2,1,2,1.5,1.714285714,2,2
5/20/1998,1998,1990,2,2,2,2,1.5,1.714285714,2,2
6/16/1998,1998,1990,1,2,1,2,1.5,1.714285714,2,2
4/6/1999,1999,1990,2,2,2,2,1.5,1.714285714,2,2
3/24/2000,2000,2000,1,2,1,2,1.5,1.714285714,2,2
9/21/2000,2000,2000,2,2,2,2,1.5,1.714285714,2,2
6/15/2001,2001,2000,1,2,1,2,1.5,1.714285714,2,2
9/21/2001,2001,2000,2,2,2,2,1.5,1.714285714,2,2
2/22/2002,2002,2000,2,2,2,2,1.5,1.714285714,2,2
5/17/2002,2002,2000,1,2,1,2,1.5,1.714285714,2,2
7/3/2002,2002,2000,1,2,1,2,1.5,1.714285714,2,2
9/12/2002,2002,2000,2,2,2,2,1.5,1.714285714,2,2
1/15/2003,2003,2000,1,2,1,2,1.5,1.714285714,2,2
2/18/2003,2003,2000,2,2,2,2,1.5,1.714285714,2,2
2/27/2003,2003,2000,1,2,1,2,1.5,1.714285714,2,2
5/26/2004,2004,2000,2,2,2,2,1.5,1.714285714,2,2
12/30/2004,2004,2000,2,2,2,2,1.5,1.714285714,2,2
4/27/2005,2005,2000,2,2,2,2,1.5,1.714285714,2,2
5/11/2005,2005,2000,1,2,1,2,1.5,1.714285714,2,2
2/13/2006,2006,2000,1,2,1,2,1.5,1.714285714,2,2
3/14/2008,2008,2000,1,2,1,2,1.5,1.714285714,2,2
7/7/2008,2008,2000,1,2,1,2,1.5,1.714285714,2,2
11/21/2008,2008,2000,2,2,2,2,1.5,1.714285714,2,2
11/24/2008,2008,2000,2,2,2,2,1.5,1.714285714,2,2
4/24/2009,2009,2000,2,2,2,2,1.5,1.714285714,2,2
11/30/2009,2009,2000,1,2,1,2,1.5,1.714285714,2,2
2/8/2010,2010,2010,1,2,1,2,1.5,1.714285714,2,2
6/9/2010,2010,2010,2,2,2,2,1.5,1.714285714,2,2
11/26/2010,2010,2010,2,2,2,2,1.5,1.714285714,2,2
12/23/2010,2010,2010,2,2,2,2,1.5,1.714285714,2,2
1/26/2011,2011,2010,2,2,2,2,1.5,1.714285714,2,2
7/19/2011,2011,2010,1,2,1,2,1.5,1.714285714,2,2
9/26/2011,2011,2010,1,2,1,2,1.5,1.714285714,2,2
2/6/2012,2012,2010,1,2,1,2,1.5,1.714285714,2,2
4/23/2013,2013,2010,2,2,2,2,1.5,1.714285714,2,2
5/13/2013,2013,2010,1,2,1,2,1.5,1.714285714,2,2
10/17/2014,2014,2010,1,2,1,2,1.5,1.714285714,2,2
1/9/2015,2015,2010,2,2,2,2,1.5,1.714285714,2,2
3/5/2015,2015,2010,1,2,1,2,1.5,1.714285714,2,2
7/21/2017,2017,2010,2,2,2,2,1.5,1.714285714,2,2
6/27/2018,2018,2010,1,2,1,2,1.5,1.714285714,2,2
7/2/2019,2019,2010,1,2,1,2,1.5,1.714285714,2,2
12/25/2019,2019,2010,1,2,1,2,1.5,1.714285714,2,2
11/20/2020,2020,2020,1,2,1,2,1.5,1.714285714,2,2
1/27/2021,2021,2020,1,2,1,2,1.5,1.714285714,2,2
9/24/2021,2021,2020,2,2,2,2,1.5,1.714285714,2,2
1/24/2022,2022,2020,1,2,1,2,1.5,1.714285714,2,2
4/13/2022,2022,2020,1,2,1,2,1.5,1.714285714,2,2
10/11/2023,2023,2020,2,2,2,2,1.5,1.714285714,2,2
12/20/2023,2023,2020,2,2,2,2,1.5,1.714285714,2,2
1/4/2024,2024,2020,2,2,2,2,1.5,1.714285714,2,2
3/1/2024,2024,2020,1,2,1,2,1.5,1.714285714,2,2
6/11/2025,2025,2020,1,2,1,2,1.5,1.714285714,2,2
10/24/1986,1986,1980,2,2,2,2,2.4,1.5,2,2
11/27/1986,1986,1980,2,1,2,1,2.4,1.5,2,2
9/24/1987,1987,1980,2,2,2,2,2.4,1.5,2,2
12/15/1987,1987,1980,2,1,2,1,2.4,1.5,2,2
7/14/1998,1998,1990,2,2,2,2,2.4,1.5,2,2
9/8/1999,1999,1990,2,1,2,1,2.4,1.5,2,2
10/18/2001,2001,2000,2,1,2,1,2.4,1.5,2,2
2/18/2002,2002,2000,2,1,2,1,2.4,1.5,2,2
4/8/2002,2002,2000,2,2,2,2,2.4,1.5,2,2
10/10/2002,2002,2000,2,1,2,1,2.4,1.5,2,2
3/4/2003,2003,2000,2,1,2,1,2.4,1.5,2,2
4/14/2003,2003,2000,4,1,4,1,2.4,1.5,2,2
7/10/2003,2003,2000,2,2,2,2,2.4,1.5,2,2
2/21/2008,2008,2000,2,2,2,2,2.4,1.5,2,2
7/25/2014,2014,2010,2,1,2,1,2.4,1.5,2,2
3/30/2015,2015,2010,2,1,2,1,2.4,1.5,2,2
5/24/2016,2016,2010,2,2,2,2,2.4,1.5,2,2
10/25/2017,2017,2010,2,2,2,2,2.4,1.5,2,2
3/20/2018,2018,2010,2,2,2,2,2.4,1.5,2,2
5/17/2019,2019,2010,2,2,2,2,2.4,1.5,2,2
10/14/2022,2022,2020,2,1,2,1,2.4,1.5,2,2
9/19/2023,2023,2020,2,1,2,1,2.4,1.5,2,2
1/14/1999,1999,1990,3,2,3,2,2.25,1.5,2,2
5/8/2001,2001,2000,3,1,3,1,2.25,1.5,2,2
10/16/2001,2001,2000,3,1,3,1,2.25,1.5,2,2
4/22/2004,2004,2000,3,2,3,2,2.25,1.5,2,2
6/2/2009,2009,2000,3,2,3,2,2.25,1.5,2,2
2/14/2012,2012,2010,3,2,3,2,2.25,1.5,2,2
3/28/2013,2013,2010,3,2,3,2,2.25,1.5,2,2
12/29/2015,2015,2010,3,2,3,2,2.25,1.5,2,2
11/2/2017,2017,2010,3,1,3,1,2.25,1.5,2,2
12/4/2020,2020,2020,3,1,3,1,2.25,1.5,2,2
2/3/2021,2021,2020,3,1,3,1,2.25,1.5,2,2
5/16/2024,2024,2020,3,1,3,1,2.25,1.5,2,2
4/1/2025,2025,2020,3,1,3,1,2.25,1.5,2,2
9/28/1984,1984,1980,2,2,2,2,2,1.5,2,2
10/19/1984,1984,1980,2,1,2,1,2,1.5,2,2
12/5/1984,1984,1980,2,1,2,1,2,1.5,2,2
11/8/1985,1985,1980,2,1,2,1,2,1.5,2,2
4/11/1986,1986,1980,2,1,2,1,2,1.5,2,2
2/20/1987,1987,1980,2,1,2,1,2,1.5,2,2
10/28/1987,1987,1980,2,2,2,2,2,1.5,2,2
11/9/1987,1987,1980,2,1,2,1,2,1.5,2,2
12/10/1987,1987,1980,2,1,2,1,2,1.5,2,2
3/7/1988,1988,1980,2,1,2,1,2,1.5,2,2
6/1/1988,1988,1980,2,2,2,2,2,1.5,2,2
1/29/1992,1992,1990,2,2,2,2,2,1.5,2,2
10/16/1997,1997,1990,2,2,2,2,2,1.5,2,2
11/27/1997,1997,1990,2,1,2,1,2,1.5,2,2
12/22/1998,1998,1990,2,2,2,2,2,1.5,2,2
12/31/1998,1998,1990,1,2,1,2,2,1.5,2,2
3/25/1999,1999,1990,2,2,2,2,2,1.5,2,2
11/24/1999,1999,1990,1,1,1,1,2,1.5,2,2
1/30/2002,2002,2000,2,2,2,2,2,1.5,2,2
7/11/2002,2002,2000,1,1,1,1,2,1.5,2,2
3/11/2003,2003,2000,2,1,2,1,2,1.5,2,2
11/17/2003,2003,2000,2,2,2,2,2,1.5,2,2
11/26/2004,2004,2000,2,2,2,2,2,1.5,2,2
1/14/2005,2005,2000,2,1,2,1,2,1.5,2,2
12/13/2005,2005,2000,2,2,2,2,2,1.5,2,2
4/14/2006,2006,2000,2,1,2,1,2,1.5,2,2
11/24/2006,2006,2000,2,2,2,2,2,1.5,2,2
1/11/2007,2007,2000,2,2,2,2,2,1.5,2,2
1/19/2007,2007,2000,2,1,2,1,2,1.5,2,2
2/9/2007,2007,2000,2,1,2,1,2,1.5,2,2
3/19/2008,2008,2000,2,1,2,1,2,1.5,2,2
6/4/2008,2008,2000,2,1,2,1,2,1.5,2,2
3/8/2011,2011,2010,2,1,2,1,2,1.5,2,2
5/17/2011,2011,2010,2,1,2,1,2,1.5,2,2
9/29/2011,2011,2010,2,2,2,2,2,1.5,2,2
1/31/2012,2012,2010,2,1,2,1,2,1.5,2,2
2/14/2014,2014,2010,2,1,2,1,2,1.5,2,2
4/9/2015,2015,2010,2,2,2,2,2,1.5,2,2
6/9/2015,2015,2010,2,1,2,1,2,1.5,2,2
4/26/2016,2016,2010,2,2,2,2,2,1.5,2,2
4/7/2017,2017,2010,2,1,2,1,2,1.5,2,2
5/22/2018,2018,2010,2,1,2,1,2,1.5,2,2
5/29/2020,2020,2020,2,2,2,2,2,1.5,2,2
10/16/2020,2020,2020,2,2,2,2,2,1.5,2,2
11/13/2020,2020,2020,2,2,2,2,2,1.5,2,2
11/18/2020,2020,2020,2,1,2,1,2,1.5,2,2
7/27/2022,2022,2020,2,2,2,2,2,1.5,2,2
1/13/2023,2023,2020,2,2,2,2,2,1.5,2,2
3/27/2023,2023,2020,3,1,3,1,2,1.5,2,2
12/12/2023,2023,2020,2,1,2,1,2,1.5,2,2
1/12/2024,2024,2020,2,2,2,2,2,1.5,2,2
10/29/2024,2024,2020,2,1,2,1,2,1.5,2,2
11/16/2016,2016,2010,3,2,3,2,1.8,1.5,2,2
1/1/1985,1985,1980,2,1,2,1,1.714285714,1.5,2,2
3/11/1986,1986,1980,2,1,2,1,1.714285714,1.5,2,2
10/10/1986,1986,1980,2,2,2,2,1.714285714,1.5,2,2
10/14/1986,1986,1980,2,1,2,1,1.714285714,1.5,2,2
12/18/1986,1986,1980,2,1,2,1,1.714285714,1.5,2,2
2/13/1987,1987,1980,2,2,2,2,1.714285714,1.5,2,2
4/8/1988,1988,1980,2,2,2,2,1.714285714,1.5,2,2
9/25/1989,1989,1980,2,2,2,2,1.714285714,1.5,2,2
12/5/1989,1989,1980,2,2,2,2,1.714285714,1.5,2,2
7/11/1990,1990,1990,2,2,2,2,1.714285714,1.5,2,2
11/6/1997,1997,1990,2,1,2,1,1.714285714,1.5,2,2
2/13/1998,1998,1990,2,2,2,2,1.714285714,1.5,2,2
3/9/1998,1998,1990,2,1,2,1,1.714285714,1.5,2,2
10/1/1998,1998,1990,2,2,2,2,1.714285714,1.5,2,2
3/24/1999,1999,1990,2,2,2,2,1.714285714,1.5,2,2
5/11/1999,1999,1990,2,2,2,2,1.714285714,1.5,2,2
10/26/1999,1999,1990,2,1,2,1,1.714285714,1.5,2,2
6/25/2001,2001,2000,2,2,2,2,1.714285714,1.5,2,2
9/20/2001,2001,2000,2,2,2,2,1.714285714,1.5,2,2
1/22/2002,2002,2000,2,1,2,1,1.714285714,1.5,2,2
9/2/2002,2002,2000,2,2,2,2,1.714285714,1.5,2,2
2/11/2003,2003,2000,2,1,2,1,1.714285714,1.5,2,2
12/24/2003,2003,2000,2,2,2,2,1.714285714,1.5,2,2
6/18/2004,2004,2000,2,2,2,2,1.714285714,1.5,2,2
10/22/2004,2004,2000,2,1,2,1,1.714285714,1.5,2,2
11/5/2004,2004,2000,2,1,2,1,1.714285714,1.5,2,2
1/17/2005,2005,2000,2,1,2,1,1.714285714,1.5,2,2
4/13/2005,2005,2000,2,2,2,2,1.714285714,1.5,2,2
1/23/2008,2008,2000,2,1,2,1,1.714285714,1.5,2,2
4/16/2008,2008,2000,2,2,2,2,1.714285714,1.5,2,2
10/10/2008,2008,2000,2,1,2,1,1.714285714,1.5,2,2
1/22/2009,2009,2000,2,2,2,2,1.714285714,1.5,2,2
1/30/2009,2009,2000,2,2,2,2,1.714285714,1.5,2,2
10/27/2009,2009,2000,2,1,2,1,1.714285714,1.5,2,2
1/1/2010,2010,2010,2,1,2,1,1.714285714,1.5,2,2
2/23/2010,2010,2010,2,2,2,2,1.714285714,1.5,2,2
4/8/2010,2010,2010,2,2,2,2,1.714285714,1.5,2,2
4/15/2010,2010,2010,2,2,2,2,1.714285714,1.5,2,2
7/28/2010,2010,2010,2,2,2,2,1.714285714,1.5,2,2
1/18/2011,2011,2010,2,1,2,1,1.714285714,1.5,2,2
1/24/2012,2012,2010,2,2,2,2,1.714285714,1.5,2,2
6/15/2012,2012,2010,2,2,2,2,1.714285714,1.5,2,2
12/27/2012,2012,2010,2,1,2,1,1.714285714,1.5,2,2
4/19/2013,2013,2010,2,2,2,2,1.714285714,1.5,2,2
1/2/2015,2015,2010,2,1,2,1,1.714285714,1.5,2,2
5/8/2015,2015,2010,2,2,2,2,1.714285714,1.5,2,2
6/19/2015,2015,2010,2,1,2,1,1.714285714,1.5,2,2
1/14/2016,2016,2010,2,2,2,2,1.714285714,1.5,2,2
10/6/2017,2017,2010,2,2,2,2,1.714285714,1.5,2,2
2/14/2018,2018,2010,2,1,2,1,1.714285714,1.5,2,2
10/31/2018,2018,2010,2,1,2,1,1.714285714,1.5,2,2
3/20/2019,2019,2010,2,2,2,2,1.714285714,1.5,2,2
11/29/2019,2019,2010,2,1,2,1,1.714285714,1.5,2,2
4/27/2021,2021,2020,2,2,2,2,1.714285714,1.5,2,2
4/29/2021,2021,2020,2,1,2,1,1.714285714,1.5,2,2
6/25/2021,2021,2020,2,2,2,2,1.714285714,1.5,2,2
3/16/2022,2022,2020,2,2,2,2,1.714285714,1.5,2,2
5/25/2022,2022,2020,2,2,2,2,1.714285714,1.5,2,2
2/22/2023,2023,2020,2,1,2,1,1.714285714,1.5,2,2
6/30/2023,2023,2020,2,1,2,1,1.714285714,1.5,2,2
1/30/2024,2024,2020,2,2,2,2,1.714285714,1.5,2,2
4/3/1985,1985,1980,2,1,2,1,1.5,1.5,2,2
6/5/1985,1985,1980,1,1,1,1,1.5,1.5,2,2
2/14/1986,1986,1980,1,1,1,1,1.5,1.5,2,2
3/19/1986,1986,1980,1,1,1,1,1.5,1.5,2,2
10/14/1987,1987,1980,1,2,1,2,1.5,1.5,2,2
9/13/1988,1988,1980,1,2,1,2,1.5,1.5,2,2
6/12/1989,1989,1980,1,2,1,2,1.5,1.5,2,2
12/18/1989,1989,1980,2,2,2,2,1.5,1.5,2,2
4/17/1990,1990,1990,1,2,1,2,1.5,1.5,2,2
9/29/1995,1995,1990,2,1,2,1,1.5,1.5,2,2
2/3/1998,1998,1990,2,2,2,2,1.5,1.5,2,2
3/6/1998,1998,1990,1,2,1,2,1.5,1.5,2,2
7/6/1998,1998,1990,1,2,1,2,1.5,1.5,2,2
1/11/1999,1999,1990,1,1,1,1,1.5,1.5,2,2
2/5/1999,1999,1990,1,2,1,2,1.5,1.5,2,2
6/10/1999,1999,1990,2,2,2,2,1.5,1.5,2,2
5/5/2000,2000,2000,1,2,1,2,1.5,1.5,2,2
9/5/2000,2000,2000,1,2,1,2,1.5,1.5,2,2
11/22/2000,2000,2000,2,2,2,2,1.5,1.5,2,2
9/11/2001,2001,2000,1,1,1,1,1.5,1.5,2,2
4/22/2002,2002,2000,1,1,1,1,1.5,1.5,2,2
1/22/2003,2003,2000,1,2,1,2,1.5,1.5,2,2
12/17/2003,2003,2000,2,2,2,2,1.5,1.5,2,2
7/16/2004,2004,2000,1,1,1,1,1.5,1.5,2,2
11/22/2004,2004,2000,1,1,1,1,1.5,1.5,2,2
2/21/2005,2005,2000,1,1,1,1,1.5,1.5,2,2
3/23/2005,2005,2000,2,2,2,2,1.5,1.5,2,2
4/18/2005,2005,2000,1,2,1,2,1.5,1.5,2,2
10/6/2005,2005,2000,2,2,2,2,1.5,1.5,2,2
6/23/2006,2006,2000,2,2,2,2,1.5,1.5,2,2
5/9/2007,2007,2000,1,1,1,1,1.5,1.5,2,2
2/18/2008,2008,2000,1,1,1,1,1.5,1.5,2,2
3/27/2008,2008,2000,1,2,1,2,1.5,1.5,2,2
11/19/2008,2008,2000,2,1,2,1,1.5,1.5,2,2
1/4/2010,2010,2010,2,1,2,1,1.5,1.5,2,2
3/24/2010,2010,2010,1,2,1,2,1.5,1.5,2,2
7/7/2010,2010,2010,2,1,2,1,1.5,1.5,2,2
2/2/2012,2012,2010,1,2,1,2,1.5,1.5,2,2
3/9/2012,2012,2010,1,2,1,2,1.5,1.5,2,2
2/5/2013,2013,2010,2,1,2,1,1.5,1.5,2,2
3/5/2013,2013,2010,2,1,2,1,1.5,1.5,2,2
3/14/2013,2013,2010,1,2,1,2,1.5,1.5,2,2
7/9/2014,2014,2010,1,2,1,2,1.5,1.5,2,2
